,time,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature,dewpt_temperature,visibility,water_level
156,1515058176.0,999.0,99.0,99.0,0.6299999952316284,10.529999732971191,8.890000343322754,251.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
157,1515059968.0,999.0,99.0,99.0,0.6299999952316284,10.529999732971191,8.970000267028809,245.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
158,1515061760.0,999.0,99.0,99.0,0.6700000166893005,11.760000228881836,9.069999694824219,252.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
159,1515065344.0,999.0,99.0,99.0,0.6100000143051147,10.529999732971191,8.4399995803833,255.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
160,1515067136.0,999.0,99.0,99.0,0.5699999928474426,13.329999923706055,8.430000305175781,233.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
161,1515069056.0,999.0,99.0,99.0,0.6499999761581421,11.109999656677246,8.869999885559082,251.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
162,1515070848.0,999.0,99.0,99.0,0.6399999856948853,10.529999732971191,9.199999809265137,243.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
163,1515072640.0,999.0,99.0,99.0,0.6299999952316284,9.880000114440918,9.050000190734863,252.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
164,1515074432.0,999.0,99.0,99.0,0.6600000262260437,11.760000228881836,9.489999771118164,257.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
165,1515076224.0,999.0,99.0,99.0,0.6299999952316284,14.289999961853027,9.100000381469727,240.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
166,1515079808.0,999.0,99.0,99.0,0.7099999785423279,13.329999923706055,9.380000114440918,250.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
167,1515081600.0,999.0,99.0,99.0,0.7699999809265137,14.289999961853027,9.850000381469727,243.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
168,1515083392.0,999.0,99.0,99.0,0.7099999785423279,13.329999923706055,9.579999923706055,247.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
169,1515085184.0,999.0,99.0,99.0,0.7799999713897705,18.18000030517578,9.380000114440918,279.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
170,1515086976.0,999.0,99.0,99.0,0.8199999928474426,18.18000030517578,9.600000381469727,268.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
171,1515088768.0,999.0,99.0,99.0,0.8500000238418579,18.18000030517578,9.550000190734863,274.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
172,1515090560.0,999.0,99.0,99.0,0.800000011920929,18.18000030517578,9.289999961853027,269.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
173,1515092352.0,999.0,99.0,99.0,0.8399999737739563,18.18000030517578,9.180000305175781,274.0,9999.0,999.0,16.5,999.0,99.0,99.0
174,1515094144.0,999.0,99.0,99.0,0.8299999833106995,18.18000030517578,9.65999984741211,279.0,9999.0,999.0,16.700000762939453,999.0,99.0,99.0
175,1515096064.0,999.0,99.0,99.0,0.8700000047683716,18.18000030517578,10.239999771118164,267.0,9999.0,999.0,16.899999618530273,999.0,99.0,99.0
